,FERARI__T-end,Decay%__T-end,Cracks__T-end,Acceptance_Score__T-end,Firmness___T-end,Bleaching__T-end,Cluster weight__T-end,weight_loss__T-end,Shattering(%)__T-end,FER_RG__T-end,Shatter__T-end,Decay__T-end,Rachis_Score__T-end
0,2.569,0.0,1,4.0,1.5637566,1,613.09,2.591356847791539,0.0,0.4674,0,0.0,0.4
1,0.621,0.0,1,4.5,3.3513648,1,719.58,1.0424115737939281,0.13896995469579476,2.953,1,0.0,0.2
2,0.7018,0.0,1,4.5,2.1695436,1,676.67,1.5852931337900271,0.0,3.614,0,0.0,0.25
3,0.6003,0.0,1,4.5,3.3237385999999995,1,706.77,0.34826010941289653,0.0,4.03,0,0.0,0.1
4,0.431,0.0,1,4.5,4.2068655999999995,1,699.33,1.4097810610012262,0.14299400855104172,3.811,1,0.0,0.15
5,0.4887,0.0,1,4.5,2.5267829999999996,1,601.14,1.3230466185160963,0.16635060052566789,2.598,1,0.0,0.1
6,0.5495,0.0,1,4.5,2.7608462,1,729.05,0.9308329936132658,0.0,2.819,0,0.0,0.2
7,0.4754,0.0,1,4.2,2.32309,1,727.07,2.0860267183796455,0.0,3.992,0,0.0,0.3
8,0.6339,0.0,1,4.2,3.1271995999999995,1,595.26,1.4192736366195866,0.0,5.269,0,0.0,0.2
9,0.4234,0.0,1,4.0,1.6987025999999998,1,678.85,1.4502642122989386,0.14730794726375487,2.752,1,0.0,0.3
10,0.4313,0.0,1,4.5,1.5666965999999998,1,707.28,2.1404358353510933,0.0,3.6,0,0.0,0.2
11,0.504,0.0,1,4.5,2.7262619999999997,1,701.45,1.1304213004073436,0.0,3.064,0,0.0,0.2
12,0.4233,0.0,1,4.5,3.1902528,1,712.97,1.2807731716097588,0.14025835589155225,3.242,1,0.0,0.2
13,0.3603,0.0,1,4.5,2.5364359999999997,1,725.96,0.8224268422634472,0.0,3.898,0,0.0,0.1
14,0.453,0.0,1,4.0,2.4347414,1,720.97,1.368045200213415,0.0,3.662,0,0.0,0.3
15,0.4237,0.0,1,4.5,2.7547897999999997,1,655.0,1.5037593984962405,0.0,3.586,0,0.0,0.1
16,0.7053,0.0,1,4.5,0.80262,1,657.13,1.0793316272768267,0.0,3.936,0,0.0,0.1
17,0.5114,0.0,1,4.0,1.2131616,1,699.97,1.0251406917225192,0.0,3.896,0,0.0,0.2
18,0.7087,0.0,1,4.5,2.2068816,1,716.26,1.9547184274646117,0.0,5.728,0,0.0,0.15
19,0.3406,0.0,1,4.5,3.0583349999999996,1,688.37,0.7425885338562662,0.0,2.673,0,0.0,0.15
20,0.5566,0.0,1,4.5,1.910608,1,718.13,0.6378504026344209,0.0,3.649,0,0.0,0.1
21,0.3329,0.0,1,3.5,3.4295002,1,683.35,1.5175534674583462,0.0,2.769,0,0.0,0.6
22,0.7389,0.0,1,4.5,1.3798988,1,752.87,1.7782126549249833,0.0,3.29,0,0.0,0.15
23,0.5758,0.0,1,4.0,2.8615804,1,694.53,2.3686356096601004,0.0,3.635,0,0.0,0.3
24,0.386,0.0,1,4.0,2.1436324,1,591.66,1.5950103950104002,0.0,2.328,0,0.0,0.2
25,0.5282,0.0,1,4.5,1.9820793999999997,1,672.72,1.8786464410735115,0.2973005113568795,3.961,2,0.0,0.2
26,0.5534,0.0,1,4.5,3.4645449999999998,1,691.34,1.235731939027697,0.0,4.206,0,0.0,0.2
27,0.595,0.0,1,3.5,2.1769719999999997,1,576.58,2.337477556827798,0.0,4.178,0,0.0,0.4
28,0.564944,0.0,1,3.0,2.5882094,1,639.89,3.900219265311031,0.0,2.9,0,0.0,0.6
29,0.6936000000000001,0.0,1,3.5,2.1317254,1,651.41,2.1524919638297293,0.9210788904069634,3.562,6,0.0,0.5
30,0.68204,0.0,1,3.5,2.4026267999999997,1,677.45,2.513958441259413,0.0,4.108,0,0.0,0.6
31,0.6680320000000001,0.0,1,3.0,1.7275146,1,608.84,3.3387841935637472,0.0,3.96,0,0.0,0.6
32,0.5893560000000001,0.0,1,3.5,4.0021142,1,591.63,1.0883739592737471,0.0,5.237,0,0.0,0.4
33,0.74868,0.0,1,3.5,2.6524189999999996,1,530.3,1.7052826691380993,0.0,3.397,0,0.0,0.4
34,0.69632,1.1013488429649796,1,3.5,2.6359060000000003,1,727.29,1.9349010301494016,0.0,3.467,0,1.0,0.5
35,0.75956,0.0,1,3.5,2.0021204,1,743.7,2.0041902201842015,0.1344628210299852,4.121,1,0.0,0.5
36,0.48939600000000005,0.0,1,4.0,1.8410084,1,743.51,1.3297413507093256,0.13449718228403115,3.405,1,0.0,0.4
37,0.457368,0.0,1,4.0,2.4209626,1,511.88,1.6712128779438407,0.39071657419707745,3.136,2,0.0,0.4
38,0.5799040000000001,0.0,1,4.0,2.5561339999999997,1,745.69,1.178138832198042,0.0,4.237,0,0.0,0.4
39,0.6902,2.13037580786723,1,4.0,1.7564344,1,751.98,2.417565305407404,0.13298226016649378,5.338,1,2.0,0.4
40,0.509932,0.0,1,4.0,3.0654791999999995,1,656.01,2.123120076390549,0.0,3.522,0,0.0,0.4
41,0.514352,0.0,1,4.0,3.252865,1,669.49,1.2886483936127875,0.14936742893844568,4.666,1,0.0,0.4
42,0.419628,0.0,1,3.5,2.1669956,1,576.86,1.4537813690486343,0.0,2.849,0,0.0,0.5
43,0.467024,0.0,1,4.0,2.8514569999999995,1,639.38,1.3165408775910195,0.1564015139666552,3.271,1,0.0,0.4
44,0.42289200000000005,1.3044965229711905,1,4.0,3.0846382,1,614.03,1.368564773913739,0.0,4.136,0,1.0,0.4
45,0.6706840000000001,0.0,1,3.5,2.7401682,1,702.68,1.092280840042805,0.0,5.287,0,0.0,0.5
46,0.429964,0.0,1,4.0,2.9422344,1,514.56,1.4026212922511019,0.0,3.872,0,0.0,0.4
47,0.7031200000000001,0.0,1,4.0,3.3638402000000003,1,547.13,1.3771472862627732,0.3655438378447535,5.747,2,0.0,0.4
48,0.8466000000000001,0.0,1,3.5,1.8836187999999998,1,526.1,1.451718647560176,0.38015586390420075,2.173,2,0.0,0.7
49,0.40718400000000005,1.1333248440086592,1,3.5,1.8857747999999999,1,706.77,2.0646555905053527,0.0,2.489,0,1.0,0.4
50,0.654908,0.0,1,4.0,2.2081066,1,685.87,1.8671664854346643,0.14580022453234578,4.054,1,0.0,0.4
51,0.76568,1.231511946127118,1,3.0,2.0952302,1,650.42,1.8337685074784689,0.0,5.742,0,1.0,0.5
52,0.338776,0.0,1,2.5,2.287957,1,463.1,4.905644879771655,0.21593608291945585,3.104,1,0.0,0.8
53,0.6504200000000001,0.0,1,3.0,1.4719208,1,517.66,4.671933410677127,0.0,3.341,0,0.0,0.7
54,0.7867600000000001,0.0,1,3.0,1.4394631999999998,1,465.13,5.139395917035464,0.0,3.523,0,0.0,0.6
55,0.7316800000000001,0.0,1,3.5,3.6795668,1,592.09,1.5496915581716195,0.0,4.187,0,0.0,0.5
56,0.9192,0.0,1,3.5,1.840734,1,737.06,2.9481861873724533,0.4070224947765447,2.993,3,0.0,0.5
57,0.5591,0.0,2,3.5,2.7592684,1,713.99,2.3256132094830297,0.14005798400537822,4.425,1,0.0,0.5
58,0.7839,1.3948871551964335,1,3.0,2.4732553999999998,1,574.24,2.3218629335419854,0.0,2.908,0,1.0,0.6
59,0.8222,3.7555677111823083,1,2.0,1.2096825999999998,1,639.85,6.173473128528487,0.15628662967883097,2.499,1,3.0,0.9
60,0.8072,1.0899293791076459,2,2.5,1.4859936,1,734.91,3.3064049260565227,0.13607108353403818,3.751,1,1.0,0.8
61,0.7665,0.0,1,3.0,2.9878142000000003,1,631.91,2.969673704414592,0.15825038375718062,2.995,1,0.0,0.5
62,0.5223,7.149657839928592,3,2.5,2.190937,1,672.2,2.122950580972062,0.1487652484379649,3.466,1,6.0,0.3
63,0.8155,0.0,2,3.0,3.0499364,1,717.32,0.839104770594,0.0,3.803,0,0.0,0.6
64,0.8082,0.0,1,3.5,1.754935,1,547.84,0.9527942000686992,0.5476051401869159,3.014,3,0.0,0.5
65,0.7116,0.0,2,3.0,2.5846716,1,614.83,3.42579793918069,0.0,3.91,0,0.0,0.6
66,0.7736,0.0,1,2.0,2.0822746,1,704.94,4.588273509826211,0.14185604448605554,3.944,1,0.0,0.95
67,0.7729,2.610778833460993,1,3.0,2.6775461999999997,1,613.61,3.9854165362708938,0.3259399292710353,4.77,2,2.0,0.6
68,0.7928,1.291040085102268,1,3.0,2.5589172,1,620.43,1.6891410099985869,0.16117853746595107,4.316,1,1.0,0.6
69,1.038,0.0,1,3.0,2.3496284,1,693.67,1.7353241160471444,0.14416076808857237,2.745,1,0.0,0.6
70,0.9066,1.3170442960965505,2,2.5,1.6195186,1,608.18,1.7146366295512232,0.0,3.341,0,1.0,0.6
